Fecha;Departamento;Municipio;Día;Hora;Barrio;Zona;Clase de sitio;Arma empleada;Móvil Agresor;Móvil Victima;Edad;Sexo;Estado civil;País de nacimiento;Clase de empleado;Profesión;Escolaridad;Código DANE;Cantidad
13/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Martes;9:27:00;ARABIA E-19;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
13/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Martes;18:44:00;GRAN YOMASA E-5;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;26;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
13/12/2016;META;VILLAVICENCIO (CT);Martes;18:00:00;VILLA SUAREZ;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;ANALFABETA;50001000;1
13/12/2016;META;VILLAVICENCIO (CT);Martes;21:45:00;SAUCES;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;50001000;1
13/12/2016;NARIÑO;ROBERTO PAYÁN;Martes;23:15:00;VEREDA LAS MINAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52621000;1
13/12/2016;NARIÑO;SAN ANDRES DE TUMACO;Martes;0:30:00;AVENIDA LA PLAYA;URBANA;BARES, CANTINAS Y SIMILARES;GRANADA DE MANO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52835000;1
13/12/2016;NARIÑO;SAN ANDRES DE TUMACO;Martes;0:30:00;AVENIDA LA PLAYA;URBANA;BARES, CANTINAS Y SIMILARES;GRANADA DE MANO;A PIE;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;52835000;1
13/12/2016;NORTE DE SANTANDER;CÚCUTA (CT);Martes;21:00:00;BARRIO CLARET;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
13/12/2016;NORTE DE SANTANDER;CÚCUTA (CT);Martes;21:00:00;BARRIO CLARET;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
13/12/2016;NORTE DE SANTANDER;CÚCUTA (CT);Martes;19:50:00;INVASION LA FORTALEZA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
13/12/2016;SANTANDER;BUCARAMANGA (CT);Martes;22:45:00;EL PRADO;URBANA;PARQUES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;17;FEMENINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;TECNICO;68001000;1
13/12/2016;VALLE;ALCALÁ;Martes;20:30:00;VEREDA MARAVELEZ;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;61;FEMENINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76020000;1
13/12/2016;VALLE;ALCALÁ;Martes;20:30:00;VEREDA MARAVELEZ;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;62;MASCULINO;CASADO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76020000;1
13/12/2016;VALLE;ALCALÁ;Martes;20:20:00;VEREDA LA CAÑA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;63;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76020000;1
13/12/2016;VALLE;CALI (CT);Martes;17:45:00;NUEVA FLORESTA E12;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76001000;1
13/12/2016;VALLE;CALI (CT);Martes;14:20:00;EL RETIRO E15;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
13/12/2016;VALLE;LA VICTORIA;Martes;13:22:00;OCCIDENTAL;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;32;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76403000;1
13/12/2016;VALLE;PALMIRA;Martes;23:30:00;PARAISO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;BICICLETA;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76520000;1
13/12/2016;VALLE;PRADERA;Martes;6:00:00;VIA PRADERA CANDELARIA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;72;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;76563000;1
13/12/2016;VALLE;TULUÁ;Martes;11:20:00;Asoagrin La Santa Cruz;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;24;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76834000;1
13/12/2016;VALLE;YUMBO;Martes;14:20:00;BELALCAZAR E25;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;54;FEMENINO;CASADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76892000;1
13/12/2016;VALLE;YUMBO;Martes;14:20:00;BELALCAZAR E25;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;64;FEMENINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76892000;1
14/12/2016;ANTIOQUIA;BELLO;Miércoles;22:26:00;EL CAIRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;28;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05088000;1
14/12/2016;ANTIOQUIA;MEDELLÍN (CT);Miércoles;7:30:00;SAN BENITO C-10;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;47;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
14/12/2016;ANTIOQUIA;MEDELLÍN (CT);Miércoles;0:08:00;LA COLINA C-15;URBANA;BILLARES;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;COMERCIANTE;-;SECUNDARIA;05001000;1
14/12/2016;ANTIOQUIA;MEDELLÍN (CT);Miércoles;0:08:00;LA COLINA C-15;URBANA;BILLARES;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;44;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
14/12/2016;ANTIOQUIA;MEDELLÍN (CT);Miércoles;8:19:00;NUEVA VILLA DE LA IGUANA C-7;URBANA;CASAS DE HABITACION;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05001000;1
14/12/2016;ANTIOQUIA;SANTA BÁRBARA;Miércoles;19:00:00;LA PEÑA 1;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;32;MASCULINO;DIVORCIADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05679000;1
14/12/2016;ANTIOQUIA;SOPETRÁN;Miércoles;20:00:00;GUIMARAL;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05761000;1
14/12/2016;BOLÍVAR;MAGANGUÉ;Miércoles;18:51:00;BARRIO CENTRO;URBANA;ESTADERO;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;40;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13430000;1
14/12/2016;BOLÍVAR;MAGANGUÉ;Miércoles;18:51:00;BARRIO CENTRO;URBANA;ESTADERO;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;42;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13430000;1
14/12/2016;CALDAS;PALESTINA;Miércoles;6:50:00;LAS COLINAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;17524000;1
14/12/2016;CAUCA;ARGELIA;Miércoles;22:30:00;EL JARDIN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;19050000;1
14/12/2016;CÓRDOBA;CERETÉ;Miércoles;6:05:00;MATEO GOMEZ;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;23;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;23162000;1
14/12/2016;CÓRDOBA;MONTERÍA (CT);Miércoles;19:40:00;PAZ DEL NORTE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;63;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;23001000;1
14/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;21:00:00;SANTA LUCIA E-18;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
14/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;16:00:00;VERAGUAS CENTRAL IV SECTOR E-16;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;55;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
14/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;14:00:00;JORGE URIBE BOTERO E-7;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;11001000;1
14/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;1:07:00;AGUAS CLARAS E-4;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;20;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
14/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;1:07:00;AGUAS CLARAS E-4;URBANA;CASAS DE HABITACION;ARMA DE FUEGO;A PIE;A PIE;48;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;11001000;1
14/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;17:38:00;DIANA TURBAY E-18;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;42;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
14/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Miércoles;4:51:00;VITELMA E-4;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
14/12/2016;CUNDINAMARCA;SOACHA;Miércoles;6:50:00;EL MIRADOR DE CORINTO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;25754000;1
14/12/2016;GUAVIARE;MIRAFLORES;Miércoles;10:40:00;VEREDA PUERTO LAGRIMAS;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;26;FEMENINO;UNION LIBRE;-;AMA DE CASA;-;SECUNDARIA;95200000;1
14/12/2016;HUILA;NEIVA (CT);Miércoles;20:00:00;JOSE EUSTACIO RIVERA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;DIVORCIADO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;41001000;1
14/12/2016;META;GRANADA;Miércoles;1:50:00;INSPECCION CANAGUARO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;44;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;50313000;1
14/12/2016;META;VILLAVICENCIO (CT);Miércoles;22:30:00;LAS COLINAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;50001000;1
14/12/2016;NARIÑO;EL TAMBO;Miércoles;9:30:00;VDA SAN PEDRO;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;46;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;52260000;1
14/12/2016;NORTE DE SANTANDER;CÚCUTA (CT);Miércoles;11:00:00;BARRIO DOÑA NIDIA;URBANA;DENTRO DE LA VIVIENDA;CONTUNDENTES;A PIE;A PIE;20;FEMENINO;UNION LIBRE;COLOMBIA;AMA DE CASA;-;SECUNDARIA;54001000;1
14/12/2016;QUINDÍO;ARMENIA (CT);Miércoles;18:50:00;LA ALDEA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;66;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;63001000;1
14/12/2016;SANTANDER;PUERTO WILCHES;Miércoles;4:20:00;ARENAL;URBANA;RIOS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;29;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;68575000;1
14/12/2016;VALLE;CALI (CT);Miércoles;20:15:00;REPUBLICA ISRAEL E16;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
14/12/2016;VALLE;CANDELARIA;Miércoles;14:30:00;MADRIGAL (23-S-2-1);URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;32;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;76130000;1
14/12/2016;VALLE;SEVILLA;Miércoles;9:30:00;MARGARITAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;20;MASCULINO;UNION LIBRE;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76736000;1
15/12/2016;ANTIOQUIA;ANGELÓPOLIS;Jueves;19:02:00;SANTA ANA;URBANA;VIAS PUBLICAS;CONTUNDENTES;A PIE;A PIE;63;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05036000;1
15/12/2016;ANTIOQUIA;ANGOSTURA;Jueves;6:00:00;CAÑAVERAL ARRIBA;RURAL;FINCAS Y SIMILARES;CONTUNDENTES;A PIE;A PIE;48;FEMENINO;VIUDO;COLOMBIA;AMA DE CASA;-;PRIMARIA;05038000;1
15/12/2016;ANTIOQUIA;ANGOSTURA;Jueves;22:05:00;SAN ALEJANDRO;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;48;FEMENINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05038000;1
15/12/2016;ANTIOQUIA;CAICEDO;Jueves;10:00:00;SOLEDA;RURAL;FINCAS Y SIMILARES;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;30;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05125000;1
15/12/2016;ANTIOQUIA;SABANETA;Jueves;20:22:00;HOLANDA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05631000;1
15/12/2016;ANTIOQUIA;SEGOVIA;Jueves;19:30:00;PORROS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;05736000;1
15/12/2016;ATLÁNTICO;BARRANQUILLA (CT);Jueves;19:15:00;SAN ROQUE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;16;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;08001000;1
15/12/2016;ATLÁNTICO;BARRANQUILLA (CT);Jueves;15:55:00;SANTO DOMINGO DE GUZMAN;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;36;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;08001000;1
15/12/2016;ATLÁNTICO;BARRANQUILLA (CT);Jueves;10:23:00;LAS FLOREZ;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;20;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;08001000;1
15/12/2016;ATLÁNTICO;BARRANQUILLA (CT);Jueves;14:39:00;LAS MALVINAS;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;22;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;08001000;1
15/12/2016;BOLÍVAR;ARJONA;Jueves;12:40:00;BARRIO LA ESPERANZA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;A PIE;24;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;13052000;1
15/12/2016;BOLÍVAR;CARTAGENA (CT);Jueves;4:00:00;EL CAMPESTRE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;24;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;13001000;1
15/12/2016;CHOCÓ;MEDIO SAN JUAN;Jueves;8:30:00;LA BARCA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;50;MASCULINO;SOLTERO;COLOMBIA;AGRICULTOR;-;SECUNDARIA;27450000;1
15/12/2016;CÓRDOBA;CHINÚ;Jueves;11:23:00;EL CENTRO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;45;MASCULINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;23182000;1
15/12/2016;CUNDINAMARCA;BOGOTÁ D.C. (CT);Jueves;0:12:00;EL JARDIN E-1;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;11001000;1
15/12/2016;CUNDINAMARCA;SOACHA;Jueves;22:22:00;CIUDAD DE QUITO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;21;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25754000;1
15/12/2016;CUNDINAMARCA;SOACHA;Jueves;22:22:00;CIUDAD DE QUITO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;25754000;1
15/12/2016;GUAJIRA;MAICAO;Jueves;16:40:00;DIVINO NIÑO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;CONDUCTOR MOTOCICLETA;CONDUCTOR MOTOCICLETA;22;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;44430000;1
15/12/2016;MAGDALENA;ARIGUANÍ;Jueves;17:15:00;SAN ANDRES;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;27;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;PRIMARIA;47058000;1
15/12/2016;NARIÑO;SAMANIEGO;Jueves;3:00:00;VEREDA NARANJAL;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;40;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;SECUNDARIA;52678000;1
15/12/2016;NORTE DE SANTANDER;CÚCUTA (CT);Jueves;20:31:00;BARRIO BUENOS AIRES;URBANA;BILLARES;ARMA DE FUEGO;A PIE;A PIE;31;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;54001000;1
15/12/2016;NORTE DE SANTANDER;PAMPLONA;Jueves;12:00:00;VEREDA TENCALA;RURAL;FINCAS Y SIMILARES;ARMA DE FUEGO;A PIE;A PIE;64;MASCULINO;CASADO;COLOMBIA;INDEPENDIENTE;-;PRIMARIA;54518000;1
15/12/2016;QUINDÍO;ARMENIA (CT);Jueves;0:25:00;GUADUALES DEL EDEN;URBANA;CONJUNTO RESIDENCIAL;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;18;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;63001000;1
15/12/2016;RISARALDA;LA VIRGINIA;Jueves;20:50:00;ZONA DE EXPANSION;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;CONDUCTOR MOTOCICLETA;24;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;66400000;1
15/12/2016;SANTANDER;BARRANCABERMEJA;Jueves;20:42:00;TORCOROMA;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;46;MASCULINO;SOLTERO;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;68081000;1
15/12/2016;VALLE;ALCALÁ;Jueves;12:00:00;LAS PALMAS;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;66;MASCULINO;UNION LIBRE;COLOMBIA;COMERCIANTE;-;SECUNDARIA;76020000;1
15/12/2016;VALLE;BUENAVENTURA;Jueves;7:40:00;NUEVA BUENAVENTURA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76109000;1
15/12/2016;VALLE;CALI (CT);Jueves;23:30:00;INV. BRISAS DE COMUNEROS  E15;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;25;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
15/12/2016;VALLE;CALI (CT);Jueves;10:10:00;SIMON BOLIVAR E8;URBANA;FRENTE A RESIDENCIAS - VIA PUBLICA;ARMA DE FUEGO;A PIE;A PIE;22;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
15/12/2016;VALLE;CALI (CT);Jueves;18:05:00;SUCRE E9;URBANA;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;21;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;76001000;1
15/12/2016;VALLE;CALI (CT);Jueves;21:27:00;ANTONIO NARIÑO E16;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;CONDUCTOR MOTOCICLETA;33;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;76001000;1
15/12/2016;VALLE;PALMIRA;Jueves;3:22:00;VEREDA LA BOLSA;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;63;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;PRIMARIA;76520000;1
15/12/2016;VALLE;TRUJILLO;Jueves;10:30:00;VDA. ALTO CACERES;RURAL;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;38;MASCULINO;UNION LIBRE;COLOMBIA;AGRICULTOR;-;PRIMARIA;76828000;1
16/12/2016;ANTIOQUIA;ARBOLETES;Viernes;8:50:00;PAMBELE;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;75;MASCULINO;UNION LIBRE;COLOMBIA;EMPLEADO PARTICULAR;-;SECUNDARIA;05051000;1
16/12/2016;ANTIOQUIA;COPACABANA;Viernes;3:18:00;LA PEDRERA;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;30;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05212000;1
16/12/2016;ANTIOQUIA;ENVIGADO;Viernes;10:00:00;DEL CHOCHO;URBANA;INTERIOR VEHICULO PARTICULAR;BOLSA PLASTICA;CONDUCTOR VEHICULO;PASAJERO VEHICULO;41;MASCULINO;SEPARADO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05266000;1
16/12/2016;ANTIOQUIA;GIRARDOTA;Viernes;6:10:00;AUTOPISTA NORTE;RURAL;VIAS PUBLICAS;ARMA BLANCA / CORTOPUNZANTE;A PIE;A PIE;33;FEMENINO;UNION LIBRE;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05308000;1
16/12/2016;ANTIOQUIA;MEDELLÍN (CT);Viernes;23:40:00;LA FLORESTA C-12;URBANA;BARES, CANTINAS Y SIMILARES;ARMA DE FUEGO;PASAJERO MOTOCICLETA;A PIE;38;MASCULINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;SECUNDARIA;05001000;1
16/12/2016;ANTIOQUIA;MEDELLÍN (CT);Viernes;7:45:00;TOSCANA C-5;URBANA;RIOS;CONTUNDENTES;A PIE;A PIE;35;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05001000;1
16/12/2016;ANTIOQUIA;RIONEGRO;Viernes;11:30:00;ALTO DE LA CAPILLA;URBANA;CASAS DE HABITACION;ALMOHADA;A PIE;A PIE;7;FEMENINO;SOLTERO;COLOMBIA;DESEMPLEADO;-;ANALFABETA;05615000;1
16/12/2016;ANTIOQUIA;SAN ANDRÉS DE CUERQUÍA;Viernes;4:30:00;EL CANTARO;URBANA;VIAS PUBLICAS;ARMA DE FUEGO;A PIE;A PIE;34;MASCULINO;SOLTERO;COLOMBIA;INDEPENDIENTE;-;SECUNDARIA;05647000;1
